zone;day;week;climatic_year;ror_hydro_gen
benelux;26;26;2009;2.105
benelux;26;26;2010;1.787
benelux;26;26;2011;2.051
benelux;26;26;2012;2.108
benelux;26;26;2013;1.438
benelux;26;26;2014;2.037
benelux;26;26;2015;1.942
benelux;26;26;2016;1.968
benelux;26;26;2017;0.947
benelux;27;27;1982;2.082
benelux;27;27;1983;2.049
benelux;27;27;1984;2.112
benelux;27;27;1985;1.992
benelux;27;27;1986;2.343
benelux;27;27;1987;1.58
benelux;27;27;1988;2.507
benelux;27;27;1989;1.267
benelux;27;27;1990;2.23
benelux;27;27;1991;1.77
benelux;27;27;1992;1.3
benelux;27;27;1993;2.121
benelux;27;27;1994;2.341
benelux;27;27;1995;3.519
benelux;27;27;1996;0.885
benelux;27;27;1997;1.079
benelux;27;27;1998;1.911
benelux;27;27;1999;2.164
benelux;27;27;2000;1.755
benelux;27;27;2001;2.235
benelux;27;27;2002;2.356
benelux;27;27;2003;1.981
benelux;27;27;2004;2.143
benelux;27;27;2005;1.653
benelux;27;27;2006;1.214
benelux;27;27;2007;2.161
benelux;27;27;2008;1.981
benelux;27;27;2009;2.048
benelux;27;27;2010;1.711
benelux;27;27;2011;2.057
benelux;27;27;2012;2.087
benelux;27;27;2013;1.438
benelux;27;27;2014;2.064
benelux;27;27;2015;2.009
benelux;27;27;2016;1.964
benelux;27;27;2017;0.932
benelux;28;28;1982;2.141
benelux;28;28;1983;2.042
benelux;28;28;1984;2.145
benelux;28;28;1985;2.024
benelux;28;28;1986;2.27
benelux;28;28;1987;1.532
benelux;28;28;1988;2.486
benelux;28;28;1989;1.238
benelux;28;28;1990;2.186
benelux;28;28;1991;1.733
benelux;28;28;1992;1.272
benelux;28;28;1993;2.165
benelux;28;28;1994;2.381
benelux;28;28;1995;3.389
benelux;28;28;1996;0.876
benelux;28;28;1997;1.056
benelux;28;28;1998;1.881
benelux;28;28;1999;2.242
benelux;28;28;2000;1.692
benelux;28;28;2001;2.232
benelux;28;28;2002;2.535
benelux;28;28;2003;1.993
benelux;28;28;2004;2.107
benelux;28;28;2005;1.571
benelux;28;28;2006;1.176
benelux;28;28;2007;2.141
benelux;28;28;2008;1.944
benelux;28;28;2009;2.006
benelux;28;28;2010;1.633
benelux;28;28;2011;2.018
benelux;28;28;2012;2.052
benelux;28;28;2013;1.654
benelux;28;28;2014;2.081
benelux;28;28;2015;2.033
benelux;28;28;2016;1.943
benelux;28;28;2017;0.926
benelux;29;29;1982;2.149
benelux;29;29;1983;2.046
benelux;29;29;1984;2.291
benelux;29;29;1985;1.992
benelux;29;29;1986;2.212
benelux;29;29;1987;1.492
benelux;29;29;1988;2.502
benelux;29;29;1989;1.208
benelux;29;29;1990;2.174
benelux;29;29;1991;1.667
benelux;29;29;1992;1.248
benelux;29;29;1993;2.187
benelux;29;29;1994;2.39
benelux;29;29;1995;3.612
benelux;29;29;1996;0.868
benelux;29;29;1997;1.034
benelux;29;29;1998;1.801
benelux;29;29;1999;2.311
benelux;29;29;2000;1.728
benelux;29;29;2001;2.211
benelux;29;29;2002;2.562
benelux;29;29;2003;2.026
benelux;29;29;2004;2.085
benelux;29;29;2005;1.524
benelux;29;29;2006;1.142
benelux;29;29;2007;2.134
benelux;29;29;2008;1.849
benelux;29;29;2009;1.974
benelux;29;29;2010;1.738
benelux;29;29;2011;1.975
benelux;29;29;2012;2.018
benelux;29;29;2013;1.896
benelux;29;29;2014;2.085
benelux;29;29;2015;2.083
benelux;29;29;2016;1.964
benelux;29;29;2017;0.958
benelux;30;30;1982;2.327
benelux;30;30;1983;2.059
benelux;30;30;1984;2.417
benelux;30;30;1985;2.02
benelux;30;30;1986;2.16
benelux;30;30;1987;1.452
benelux;30;30;1988;2.497
benelux;30;30;1989;1.185
benelux;30;30;1990;2.127
benelux;30;30;1991;1.606
benelux;30;30;1992;1.226
benelux;30;30;1993;2.191
benelux;30;30;1994;2.343
benelux;30;30;1995;3.645
benelux;30;30;1996;0.859
benelux;30;30;1997;1.017
benelux;30;30;1998;1.73
benelux;30;30;1999;2.318
benelux;30;30;2000;2.017
benelux;30;30;2001;2.156
benelux;30;30;2002;2.493
benelux;30;30;2003;2.026
benelux;30;30;2004;2.068
benelux;30;30;2005;1.466
benelux;30;30;2006;1.119
benelux;30;30;2007;2.121
benelux;30;30;2008;1.764
benelux;30;30;2009;1.944
benelux;30;30;2010;1.846
benelux;30;30;2011;1.934
benelux;30;30;2012;1.989
benelux;30;30;2013;2.113
benelux;30;30;2014;2.058
benelux;30;30;2015;2.103
benelux;30;30;2016;2.002
benelux;30;30;2017;1.011
benelux;31;31;1982;2.414
benelux;31;31;1983;2.136
benelux;31;31;1984;2.449
benelux;31;31;1985;2.102
benelux;31;31;1986;2.112
benelux;31;31;1987;1.416
benelux;31;31;1988;2.495
benelux;31;31;1989;1.165
benelux;31;31;1990;2.094
benelux;31;31;1991;1.554
benelux;31;31;1992;1.205
benelux;31;31;1993;2.152
benelux;31;31;1994;2.305
benelux;31;31;1995;3.603
benelux;31;31;1996;0.852
benelux;31;31;1997;1.002
benelux;31;31;1998;1.667
benelux;31;31;1999;2.259
benelux;31;31;2000;2.09
benelux;31;31;2001;2.103
benelux;31;31;2002;2.39
benelux;31;31;2003;2.008
benelux;31;31;2004;2.05
benelux;31;31;2005;1.435
benelux;31;31;2006;1.095
benelux;31;31;2007;2.092
benelux;31;31;2008;1.78
benelux;31;31;2009;1.912
benelux;31;31;2010;1.844
benelux;31;31;2011;1.899
benelux;31;31;2012;1.959
benelux;31;31;2013;2.182
benelux;31;31;2014;2.029
benelux;31;31;2015;2.074
benelux;31;31;2016;1.983
benelux;31;31;2017;1.13
benelux;32;32;1982;2.432
benelux;32;32;1983;2.194
benelux;32;32;1984;2.502
benelux;32;32;1985;2.156
benelux;32;32;1986;2.069
benelux;32;32;1987;1.387
benelux;32;32;1988;2.495
benelux;32;32;1989;1.143
benelux;32;32;1990;2.048
benelux;32;32;1991;1.509
benelux;32;32;1992;1.185
benelux;32;32;1993;2.102
benelux;32;32;1994;2.252
benelux;32;32;1995;3.268
benelux;32;32;1996;0.843
benelux;32;32;1997;0.987
benelux;32;32;1998;1.615
benelux;32;32;1999;2.188
benelux;32;32;2000;2.085
benelux;32;32;2001;2.056
benelux;32;32;2002;2.305
benelux;32;32;2003;1.987
benelux;32;32;2004;2.037
benelux;32;32;2005;1.622
benelux;32;32;2006;1.073
benelux;32;32;2007;2.059
benelux;32;32;2008;1.901
benelux;32;32;2009;1.822
benelux;32;32;2010;1.831
benelux;32;32;2011;1.866
benelux;32;32;2012;1.921
benelux;32;32;2013;2.184
benelux;32;32;2014;2.023
benelux;32;32;2015;2.047
benelux;32;32;2016;2.045
benelux;32;32;2017;1.132
benelux;33;33;1982;2.354
benelux;33;33;1983;2.333
benelux;33;33;1984;2.556
benelux;33;33;1985;2.175
benelux;33;33;1986;2.038
benelux;33;33;1987;1.36
benelux;33;33;1988;2.546
benelux;33;33;1989;1.125
benelux;33;33;1990;2.015
benelux;33;33;1991;1.469
benelux;33;33;1992;1.165
benelux;33;33;1993;2.055
benelux;33;33;1994;2.202
benelux;33;33;1995;3.012
benelux;33;33;1996;0.837
benelux;33;33;1997;0.974
benelux;33;33;1998;1.562
benelux;33;33;1999;2.143
benelux;33;33;2000;2.053
benelux;33;33;2001;2.017
benelux;33;33;2002;2.244
benelux;33;33;2003;1.959
benelux;33;33;2004;2.233
benelux;33;33;2005;1.708
benelux;33;33;2006;1.052
benelux;33;33;2007;2.038
benelux;33;33;2008;2.074
benelux;33;33;2009;1.739
benelux;33;33;2010;1.848
benelux;33;33;2011;1.837
benelux;33;33;2012;1.831
benelux;33;33;2013;2.139
benelux;33;33;2014;2.109
benelux;33;33;2015;2.021
benelux;33;33;2016;2.07
benelux;33;33;2017;1.106
benelux;34;34;1982;2.268
benelux;34;34;1983;2.343
benelux;34;34;1984;2.575
benelux;34;34;1985;2.16
benelux;34;34;1986;2.006
benelux;34;34;1987;1.336
benelux;34;34;1988;2.577
benelux;34;34;1989;1.107
benelux;34;34;1990;2.083
benelux;34;34;1991;1.431
benelux;34;34;1992;1.149
benelux;34;34;1993;2.015
benelux;34;34;1994;2.219
benelux;34;34;1995;2.956
benelux;34;34;1996;0.834
benelux;34;34;1997;0.962
benelux;34;34;1998;1.507
benelux;34;34;1999;2.113
benelux;34;34;2000;2.059
benelux;34;34;2001;2.013
benelux;34;34;2002;2.185
benelux;34;34;2003;1.926
benelux;34;34;2004;2.272
benelux;34;34;2005;1.754
benelux;34;34;2006;1.033
benelux;34;34;2007;2.007
benelux;34;34;2008;2.08
benelux;34;34;2009;1.674
benelux;34;34;2010;1.837
benelux;34;34;2011;1.815
benelux;34;34;2012;1.754
benelux;34;34;2013;2.157
benelux;34;34;2014;2.127
benelux;34;34;2015;1.992
benelux;34;34;2016;2.085
benelux;34;34;2017;1.094
benelux;35;35;1982;2.196
benelux;35;35;1983;2.293
benelux;35;35;1984;2.577
benelux;35;35;1985;2.112
benelux;35;35;1986;1.979
benelux;35;35;1987;1.348
benelux;35;35;1988;2.533
benelux;35;35;1989;1.09
benelux;35;35;1990;2.101
benelux;35;35;1991;1.393
benelux;35;35;1992;1.156
benelux;35;35;1993;1.981
benelux;35;35;1994;2.202
benelux;35;35;1995;2.824
benelux;35;35;1996;0.83
benelux;35;35;1997;0.953
benelux;35;35;1998;1.467
benelux;35;35;1999;2.082
benelux;35;35;2000;2.042
benelux;35;35;2001;2.148
benelux;35;35;2002;2.135
benelux;35;35;2003;2.033
benelux;35;35;2004;2.289
benelux;35;35;2005;1.716
benelux;35;35;2006;1.016
benelux;35;35;2007;1.977
benelux;35;35;2008;2.038
benelux;35;35;2009;1.703
benelux;35;35;2010;1.934
benelux;35;35;2011;1.809
benelux;35;35;2012;1.686
benelux;35;35;2013;2.157
benelux;35;35;2014;2.077
benelux;35;35;2015;1.958
benelux;35;35;2016;2.082
benelux;35;35;2017;1.116
benelux;36;36;1982;2.139
benelux;36;36;1983;2.274
benelux;36;36;1984;2.539
benelux;36;36;1985;2.064
benelux;36;36;1986;1.951
benelux;36;36;1987;1.361
benelux;36;36;1988;2.529
benelux;36;36;1989;1.076
benelux;36;36;1990;2.083
benelux;36;36;1991;1.361
benelux;36;36;1992;1.368
benelux;36;36;1993;1.951
benelux;36;36;1994;2.234
benelux;36;36;1995;2.695
benelux;36;36;1996;0.824
benelux;36;36;1997;1.023
benelux;36;36;1998;1.427
benelux;36;36;1999;2.073
benelux;36;36;2000;2.023
benelux;36;36;2001;2.206
benelux;36;36;2002;2.143
benelux;36;36;2003;2.032
benelux;36;36;2004;2.246
benelux;36;36;2005;1.64
benelux;36;36;2006;1.009
benelux;36;36;2007;1.89
benelux;36;36;2008;2.085
benelux;36;36;2009;1.657
benelux;36;36;2010;2.038
benelux;36;36;2011;1.846
benelux;36;36;2012;1.628
benelux;36;36;2013;2.191
benelux;36;36;2014;2.041
benelux;36;36;2015;1.929
benelux;36;36;2016;2.059
benelux;36;36;2017;1.208
benelux;37;37;1982;2.095
benelux;37;37;1983;2.219
benelux;37;37;1984;2.721
benelux;37;37;1985;2.02
benelux;37;37;1986;1.907
benelux;37;37;1987;1.378
benelux;37;37;1988;2.606
benelux;37;37;1989;1.097
benelux;37;37;1990;2.05
benelux;37;37;1991;1.331
benelux;37;37;1992;1.543
benelux;37;37;1993;1.924
benelux;37;37;1994;2.211
benelux;37;37;1995;2.569
benelux;37;37;1996;0.819
benelux;37;37;1997;1.378
benelux;37;37;1998;1.393
benelux;37;37;1999;2.105
benelux;37;37;2000;1.985
benelux;37;37;2001;2.304
benelux;37;37;2002;2.168
benelux;37;37;2003;2.011
benelux;37;37;2004;2.203
benelux;37;37;2005;1.56
benelux;37;37;2006;1.005
benelux;37;37;2007;1.818
benelux;37;37;2008;2.232
benelux;37;37;2009;1.753
benelux;37;37;2010;2.135
benelux;37;37;2011;1.845
benelux;37;37;2012;1.575
benelux;37;37;2013;2.193
benelux;37;37;2014;2.068
benelux;37;37;2015;1.898
benelux;37;37;2016;2.049
benelux;37;37;2017;1.364
benelux;38;38;1982;2.103
benelux;38;38;1983;2.217
benelux;38;38;1984;3.009
benelux;38;38;1985;1.988
benelux;38;38;1986;1.825
benelux;38;38;1987;1.53
benelux;38;38;1988;2.556
benelux;38;38;1989;1.135
benelux;38;38;1990;2.022
benelux;38;38;1991;1.302
benelux;38;38;1992;1.53
benelux;38;38;1993;1.878
benelux;38;38;1994;2.177
benelux;38;38;1995;2.479
benelux;38;38;1996;0.814
benelux;38;38;1997;1.388
benelux;38;38;1998;1.407
benelux;38;38;1999;2.172
benelux;38;38;2000;1.951
benelux;38;38;2001;2.404
benelux;38;38;2002;2.208
benelux;38;38;2003;1.987
benelux;38;38;2004;2.193
benelux;38;38;2005;1.489
benelux;38;38;2006;1.025
benelux;38;38;2007;1.788
benelux;38;38;2008;2.299
benelux;38;38;2009;1.743
benelux;38;38;2010;2.162
benelux;38;38;2011;1.823
benelux;38;38;2012;1.528
benelux;38;38;2013;2.18
benelux;38;38;2014;2.085
benelux;38;38;2015;1.871
benelux;38;38;2016;2.012
benelux;38;38;2017;1.36
benelux;39;39;1982;2.089
benelux;39;39;1983;2.219
benelux;39;39;1984;3.138
benelux;39;39;1985;1.961
benelux;39;39;1986;1.751
benelux;39;39;1987;1.711
benelux;39;39;1988;2.502
benelux;39;39;1989;1.125
benelux;39;39;1990;2.041
benelux;39;39;1991;1.275
benelux;39;39;1992;1.477
benelux;39;39;1993;1.845
benelux;39;39;1994;2.141
benelux;39;39;1995;2.427
benelux;39;39;1996;0.809
benelux;39;39;1997;1.345
benelux;39;39;1998;1.384
benelux;39;39;1999;2.181
benelux;39;39;2000;1.993
benelux;39;39;2001;2.575
benelux;39;39;2002;2.208
benelux;39;39;2003;1.957
benelux;39;39;2004;2.217
benelux;39;39;2005;1.419
benelux;39;39;2006;1.065
benelux;39;39;2007;1.736
benelux;39;39;2008;2.253
benelux;39;39;2009;1.736
benelux;39;39;2010;2.128
benelux;39;39;2011;1.77
benelux;39;39;2012;1.488
benelux;39;39;2013;2.158
benelux;39;39;2014;2.101
benelux;39;39;2015;1.78
benelux;39;39;2016;2.024
benelux;39;39;2017;1.401
benelux;40;40;1982;2.086
benelux;40;40;1983;2.196
benelux;40;40;1984;3.119
benelux;40;40;1985;1.938
benelux;40;40;1986;1.686
benelux;40;40;1987;1.846
benelux;40;40;1988;2.493
benelux;40;40;1989;1.103
benelux;40;40;1990;2.046
benelux;40;40;1991;1.249
benelux;40;40;1992;1.42
benelux;40;40;1993;1.791
benelux;40;40;1994;2.103
benelux;40;40;1995;2.459
benelux;40;40;1996;0.803
benelux;40;40;1997;1.306
benelux;40;40;1998;1.37
benelux;40;40;1999;2.168
benelux;40;40;2000;2.073
benelux;40;40;2001;2.503
benelux;40;40;2002;2.234
benelux;40;40;2003;1.959
benelux;40;40;2004;2.226
benelux;40;40;2005;1.356
benelux;40;40;2006;1.267
benelux;40;40;2007;1.788
benelux;40;40;2008;2.184
benelux;40;40;2009;1.788
benelux;40;40;2010;2.069
benelux;40;40;2011;1.702
benelux;40;40;2012;1.449
benelux;40;40;2013;2.141
benelux;40;40;2014;2.144
benelux;40;40;2015;1.759
benelux;40;40;2016;2.094
benelux;40;40;2017;1.378
benelux;41;41;1982;2.053
benelux;41;41;1983;2.141
benelux;41;41;1984;3.043
benelux;41;41;1985;1.935
benelux;41;41;1986;1.631
benelux;41;41;1987;1.894
benelux;41;41;1988;2.522
benelux;41;41;1989;1.084
benelux;41;41;1990;2.043
benelux;41;41;1991;1.226
benelux;41;41;1992;1.42
benelux;41;41;1993;1.729
benelux;41;41;1994;2.072
benelux;41;41;1995;2.443
benelux;41;41;1996;0.801
benelux;41;41;1997;1.257
benelux;41;41;1998;1.365
benelux;41;41;1999;2.122
benelux;41;41;2000;2.092
benelux;41;41;2001;2.444
benelux;41;41;2002;2.264
benelux;41;41;2003;1.956
benelux;41;41;2004;2.217
benelux;41;41;2005;1.339
benelux;41;41;2006;1.287
benelux;41;41;2007;1.871
benelux;41;41;2008;2.121
benelux;41;41;2009;1.947
benelux;41;41;2010;2.017
benelux;41;41;2011;1.661
benelux;41;41;2012;1.417
benelux;41;41;2013;2.1
benelux;41;41;2014;2.151
benelux;41;41;2015;1.732
benelux;41;41;2016;2.102
benelux;41;41;2017;1.329
benelux;42;42;1982;2.015
benelux;42;42;1983;2.089
benelux;42;42;1984;2.849
benelux;42;42;1985;1.915
benelux;42;42;1986;1.58
benelux;42;42;1987;1.907
benelux;42;42;1988;2.516
benelux;42;42;1989;1.067
benelux;42;42;1990;2.109
benelux;42;42;1991;1.202
benelux;42;42;1992;1.562
benelux;42;42;1993;1.675
benelux;42;42;1994;2.055
benelux;42;42;1995;2.419
benelux;42;42;1996;0.821
benelux;42;42;1997;1.319
benelux;42;42;1998;1.353
benelux;42;42;1999;2.085
benelux;42;42;2000;2.126
benelux;42;42;2001;2.367
benelux;42;42;2002;2.31
benelux;42;42;2003;1.919
benelux;42;42;2004;2.188
benelux;42;42;2005;1.702
benelux;42;42;2006;1.265
benelux;42;42;2007;2.056
benelux;42;42;2008;2.068
benelux;42;42;2009;2.151
benelux;42;42;2010;1.973
benelux;42;42;2011;1.815
benelux;42;42;2012;1.385
benelux;42;42;2013;2.061
benelux;42;42;2014;2.149
benelux;42;42;2015;1.749
benelux;42;42;2016;2.165
benelux;42;42;2017;1.275
benelux;43;43;1982;1.981
benelux;43;43;1983;2.04
benelux;43;43;1984;2.744
benelux;43;43;1985;1.872
benelux;43;43;1986;1.534
benelux;43;43;1987;1.893
benelux;43;43;1988;2.539
benelux;43;43;1989;1.053
benelux;43;43;1990;2.182
benelux;43;43;1991;1.181
benelux;43;43;1992;1.888
benelux;43;43;1993;1.623
benelux;43;43;1994;2.027
benelux;43;43;1995;2.444
benelux;43;43;1996;0.985
benelux;43;43;1997;1.435
benelux;43;43;1998;1.325
benelux;43;43;1999;2.044
benelux;43;43;2000;2.116
benelux;43;43;2001;2.299
benelux;43;43;2002;2.278
benelux;43;43;2003;1.882
benelux;43;43;2004;2.188
benelux;43;43;2005;1.891
benelux;43;43;2006;1.248
benelux;43;43;2007;2.182
benelux;43;43;2008;2.022
benelux;43;43;2009;2.168
benelux;43;43;2010;1.934
benelux;43;43;2011;1.868
benelux;43;43;2012;1.357
benelux;43;43;2013;2.031
benelux;43;43;2014;2.154
benelux;43;43;2015;1.726
benelux;43;43;2016;2.227
benelux;43;43;2017;1.227
benelux;44;44;1982;1.933
benelux;44;44;1983;2.002
benelux;44;44;1984;2.609
benelux;44;44;1985;1.793
benelux;44;44;1986;1.492
benelux;44;44;1987;1.947
benelux;44;44;1988;2.55
benelux;44;44;1989;1.067
benelux;44;44;1990;2.274
benelux;44;44;1991;1.162
benelux;44;44;1992;1.903
benelux;44;44;1993;1.58
benelux;44;44;1994;1.997
benelux;44;44;1995;2.414
benelux;44;44;1996;1.396
benelux;44;44;1997;1.745
benelux;44;44;1998;1.292
benelux;44;44;1999;2.01
benelux;44;44;2000;2.085
benelux;44;44;2001;2.275
benelux;44;44;2002;2.4
benelux;44;44;2003;1.85
benelux;44;44;2004;2.155
benelux;44;44;2005;1.985
benelux;44;44;2006;1.27
benelux;44;44;2007;2.199
benelux;44;44;2008;1.985
benelux;44;44;2009;2.127
benelux;44;44;2010;1.901
benelux;44;44;2011;1.874
benelux;44;44;2012;1.331
benelux;44;44;2013;1.998
benelux;44;44;2014;2.168
benelux;44;44;2015;1.667
benelux;44;44;2016;2.218
benelux;44;44;2017;1.235
benelux;45;45;1982;1.881
benelux;45;45;1983;1.969
benelux;45;45;1984;2.489
benelux;45;45;1985;1.726
benelux;45;45;1986;1.456
benelux;45;45;1987;1.943
benelux;45;45;1988;2.467
benelux;45;45;1989;1.139
benelux;45;45;1990;2.355
benelux;45;45;1991;1.141
benelux;45;45;1992;1.926
benelux;45;45;1993;1.539
benelux;45;45;1994;1.97
benelux;45;45;1995;2.411
benelux;45;45;1996;1.424
benelux;45;45;1997;1.827
benelux;45;45;1998;1.262
benelux;45;45;1999;1.981
benelux;45;45;2000;2.105
benelux;45;45;2001;2.234
benelux;45;45;2002;2.582
benelux;45;45;2003;1.821
benelux;45;45;2004;2.116
benelux;45;45;2005;1.996
benelux;45;45;2006;1.278
benelux;45;45;2007;2.327
benelux;45;45;2008;1.944
benelux;45;45;2009;2.074
benelux;45;45;2010;1.87
benelux;45;45;2011;1.852
benelux;45;45;2012;1.334
benelux;45;45;2013;1.97
benelux;45;45;2014;2.252
benelux;45;45;2015;1.647
benelux;45;45;2016;2.215
benelux;45;45;2017;1.207
benelux;46;46;1982;1.926
benelux;46;46;1983;1.937
benelux;46;46;1984;2.398
benelux;46;46;1985;1.667
benelux;46;46;1986;1.423
benelux;46;46;1987;1.992
benelux;46;46;1988;2.394
benelux;46;46;1989;1.168
benelux;46;46;1990;2.452
benelux;46;46;1991;1.128
benelux;46;46;1992;1.928
benelux;46;46;1993;1.5
benelux;46;46;1994;1.943
benelux;46;46;1995;2.417
benelux;46;46;1996;1.354
benelux;46;46;1997;1.85
benelux;46;46;1998;1.235
benelux;46;46;1999;1.953
benelux;46;46;2000;2.12
benelux;46;46;2001;2.179
benelux;46;46;2002;2.588
benelux;46;46;2003;1.796
benelux;46;46;2004;2.077
benelux;46;46;2005;1.975
benelux;46;46;2006;1.466
benelux;46;46;2007;2.355
benelux;46;46;2008;1.849
benelux;46;46;2009;2.034
benelux;46;46;2010;1.781
benelux;46;46;2011;1.839
benelux;46;46;2012;1.506
benelux;46;46;2013;1.944
benelux;46;46;2014;2.248
benelux;46;46;2015;1.709
benelux;46;46;2016;2.161
benelux;46;46;2017;1.179
benelux;47;47;1982;1.897
benelux;47;47;1983;1.911
benelux;47;47;1984;2.324
benelux;47;47;1985;1.616
benelux;47;47;1986;1.393
benelux;47;47;1987;1.981
benelux;47;47;1988;2.318
benelux;47;47;1989;1.28
benelux;47;47;1990;2.499
benelux;47;47;1991;1.119
benelux;47;47;1992;1.969
benelux;47;47;1993;1.467
benelux;47;47;1994;1.865
benelux;47;47;1995;2.472
benelux;47;47;1996;1.281
benelux;47;47;1997;1.825
benelux;47;47;1998;1.209
benelux;47;47;1999;1.951
benelux;47;47;2000;2.166
benelux;47;47;2001;2.126
benelux;47;47;2002;2.484
benelux;47;47;2003;1.774
benelux;47;47;2004;2.046
benelux;47;47;2005;1.987
benelux;47;47;2006;1.912
benelux;47;47;2007;2.392
benelux;47;47;2008;1.769
benelux;47;47;2009;2.017
benelux;47;47;2010;1.707
benelux;47;47;2011;1.815
benelux;47;47;2012;1.76
benelux;47;47;2013;1.951
benelux;47;47;2014;2.228
benelux;47;47;2015;1.694
benelux;47;47;2016;2.148
benelux;47;47;2017;1.142
benelux;48;48;1982;1.841
benelux;48;48;1983;1.835
benelux;48;48;1984;2.259
benelux;48;48;1985;1.569
benelux;48;48;1986;1.364
benelux;48;48;1987;1.973
benelux;48;48;1988;2.257
benelux;48;48;1989;1.29
benelux;48;48;1990;2.474
benelux;48;48;1991;1.152
benelux;48;48;1992;1.964
benelux;48;48;1993;1.439
benelux;48;48;1994;1.801
benelux;48;48;1995;2.52
benelux;48;48;1996;1.352
benelux;48;48;1997;1.788
benelux;48;48;1998;1.185
benelux;48;48;1999;2.01
benelux;48;48;2000;2.183
benelux;48;48;2001;2.082
benelux;48;48;2002;2.381
benelux;48;48;2003;1.714
benelux;48;48;2004;2.015
benelux;48;48;2005;1.965
benelux;48;48;2006;2.025
benelux;48;48;2007;2.364
benelux;48;48;2008;1.7
benelux;48;48;2009;2.072
benelux;48;48;2010;1.648
benelux;48;48;2011;1.742
benelux;48;48;2012;1.831
benelux;48;48;2013;1.973
benelux;48;48;2014;2.199
benelux;48;48;2015;1.644
benelux;48;48;2016;2.118
benelux;48;48;2017;1.107
benelux;49;49;1982;1.783
benelux;49;49;1983;1.76
benelux;49;49;1984;2.204
benelux;49;49;1985;1.526
benelux;49;49;1986;1.338
benelux;49;49;1987;1.951
benelux;49;49;1988;2.2
benelux;49;49;1989;1.32
benelux;49;49;1990;2.406
benelux;49;49;1991;1.147
benelux;49;49;1992;1.934
benelux;49;49;1993;1.482
benelux;49;49;1994;1.749
benelux;49;49;1995;2.53
benelux;49;49;1996;1.528
benelux;49;49;1997;1.813
benelux;49;49;1998;1.163
benelux;49;49;1999;2.059
benelux;49;49;2000;2.206
benelux;49;49;2001;2.042
benelux;49;49;2002;2.299
benelux;49;49;2003;1.653
benelux;49;49;2004;1.94
benelux;49;49;2005;1.925
benelux;49;49;2006;2.04
benelux;49;49;2007;2.294
benelux;49;49;2008;1.637
benelux;49;49;2009;2.143
benelux;49;49;2010;1.599
benelux;49;49;2011;1.668
benelux;49;49;2012;1.857
benelux;49;49;2013;1.974
benelux;49;49;2014;2.154
benelux;49;49;2015;1.595
benelux;49;49;2016;2.072
benelux;49;49;2017;1.091
benelux;50;50;1982;1.751
benelux;50;50;1983;1.694
benelux;50;50;1984;2.154
benelux;50;50;1985;1.486
benelux;50;50;1986;1.313
benelux;50;50;1987;1.922
benelux;50;50;1988;2.166
benelux;50;50;1989;1.518
benelux;50;50;1990;2.333
benelux;50;50;1991;1.135
benelux;50;50;1992;1.901
benelux;50;50;1993;1.475
benelux;50;50;1994;1.705
benelux;50;50;1995;2.535
benelux;50;50;1996;1.826
benelux;50;50;1997;1.885
benelux;50;50;1998;1.145
benelux;50;50;1999;2.219
benelux;50;50;2000;2.271
benelux;50;50;2001;2.006
benelux;50;50;2002;2.255
benelux;50;50;2003;1.597
benelux;50;50;2004;1.932
benelux;50;50;2005;1.895
benelux;50;50;2006;2.074
benelux;50;50;2007;2.228
benelux;50;50;2008;1.579
benelux;50;50;2009;2.131
benelux;50;50;2010;1.778
benelux;50;50;2011;1.604
benelux;50;50;2012;1.97
benelux;50;50;2013;1.955
benelux;50;50;2014;2.105
benelux;50;50;2015;1.545
benelux;50;50;2016;2.029
benelux;50;50;2017;1.065
benelux;51;51;1982;1.701
benelux;51;51;1983;1.639
benelux;51;51;1984;2.109
benelux;51;51;1985;1.45
benelux;51;51;1986;1.29
benelux;51;51;1987;1.897
benelux;51;51;1988;2.148
benelux;51;51;1989;1.608
benelux;51;51;1990;2.258
benelux;51;51;1991;1.152
benelux;51;51;1992;1.871
benelux;51;51;1993;1.511
benelux;51;51;1994;1.665
benelux;51;51;1995;2.672
benelux;51;51;1996;1.82
benelux;51;51;1997;1.897
benelux;51;51;1998;1.125
benelux;51;51;1999;2.476
benelux;51;51;2000;2.318
benelux;51;51;2001;1.974
benelux;51;51;2002;2.367
benelux;51;51;2003;1.548
benelux;51;51;2004;1.872
benelux;51;51;2005;1.854
benelux;51;51;2006;2.104
benelux;51;51;2007;2.169
benelux;51;51;2008;1.525
benelux;51;51;2009;2.088
benelux;51;51;2010;1.848
benelux;51;51;2011;1.587
benelux;51;51;2012;1.999
